source,target,amount_tx_idr,trx,type
N296 (B3),N296 (B1),10000000000.0,1,INCOMING
N297 (B6),N297 (B1),660000000.0,1,INCOMING
N5212 (B3),N298 (B1),205975000.0,1,INCOMING
N5213 (B3),N299 (B1),2196603597.0,2,INCOMING
N300 (B6),N300 (B1),1100000000.0,1,INCOMING
N4937 (B4),N301 (B1),3344240695.0,2,INCOMING
N302 (B4),N302 (B1),105000000.0,1,INCOMING
N5214 (B7),N303 (B1),1020153361.0,1,INCOMING
N5215 (B54),N304 (B1),2098480255.0,2,INCOMING
N5216 (B55),N305 (B1),4638375000.0,5,INCOMING
N5217 (B16),N306 (B1),702968700.0,1,INCOMING
N5218 (B5),N306 (B1),120519360.0,1,INCOMING
N5219 (B22),N306 (B1),3100483555.0,1,INCOMING
N5220 (B4),N307 (B1),1775000000.0,2,INCOMING
N5221 (B3),N308 (B1),540000000.0,1,INCOMING
N5222 (B28),N309 (B1),122958252.0,1,INCOMING
N5223 (B28),N309 (B1),584659396.0,3,INCOMING
N5224 (B28),N309 (B1),103151770.0,1,INCOMING
N310 (B5),N310 (B1),2500000000.0,1,INCOMING
N5225 (B4),N310 (B1),5108620000.0,1,INCOMING
N5226 (B4),N310 (B1),725776998.0,1,INCOMING
N310 (B4),N310 (B1),600000000.0,1,INCOMING
N5227 (B4),N311 (B1),110000000.0,1,INCOMING
N5228 (B6),N312 (B1),641680050.0,1,INCOMING
N5229 (B3),N312 (B1),6488951251.0,1,INCOMING
N5230 (B3),N313 (B1),947885000.0,1,INCOMING
N5231 (B4),N314 (B1),2110000000.0,8,INCOMING
N5049 (B18),N315 (B1),1599174127.0,2,INCOMING
N316 (B4),N316 (B1),9950000000.0,6,INCOMING
N316 (B4),N316 (B1),9950000000.0,6,INCOMING
N316 (B11),N316 (B1),4500000000.0,2,INCOMING
N317 (B11),N317 (B1),879832906.0,2,INCOMING
N317 (B11),N317 (B1),879832906.0,2,INCOMING
N5232 (B3),N318 (B1),1039476984.0,1,INCOMING
N319 (B3),N319 (B1),8000000000.0,1,INCOMING
N5233 (B4),N320 (B1),260000000.0,1,INCOMING
N321 (B51),N321 (B1),410000000.0,1,INCOMING
N5234 (B18),N322 (B1),2000000000.0,1,INCOMING
N323 (B4),N323 (B1),1000000000.0,1,INCOMING
N324 (B30),N324 (B1),500000000.0,1,INCOMING
N5235 (B17),N324 (B1),500000000.0,1,INCOMING
N5236 (B4),N325 (B1),14960000000.0,8,INCOMING
N5236 (B4),N325 (B1),14960000000.0,8,INCOMING
N5237 (B52),N325 (B1),500000000.0,2,INCOMING
N5237 (B52),N325 (B1),500000000.0,2,INCOMING
N5238 (B56),N325 (B1),2003807632.0,2,INCOMING
N5238 (B56),N325 (B1),2003807632.0,2,INCOMING
N5239 (B57),N326 (B1),2002229452.0,2,INCOMING
N5239 (B57),N326 (B1),2002229452.0,2,INCOMING
N5240 (B58),N325 (B1),4001205753.0,2,INCOMING
N5240 (B58),N325 (B1),4001205753.0,2,INCOMING
N5237 (B3),N325 (B1),3300000000.0,2,INCOMING
N5237 (B3),N325 (B1),3300000000.0,2,INCOMING
N327 (B4),N327 (B1),23200000000.0,3,INCOMING
N5241 (B4),N328 (B1),70330902729.0,17,INCOMING
N3687 (B3),N328 (B1),120000000000.0,28,INCOMING
N5242 (B17),N328 (B1),73595228421.0,18,INCOMING
N5243 (B3),N329 (B1),11650000000.0,4,INCOMING
N329 (B5),N329 (B1),20000000000.0,4,INCOMING
N5244 (B17),N329 (B1),27925000000.0,3,INCOMING
N5244 (B59),N329 (B1),1000000000.0,1,INCOMING
N5245 (B13),N330 (B1),1145367200.0,1,INCOMING
N5246 (B25),N331 (B1),112721412.0,1,INCOMING
N5247 (B4),N332 (B1),500000000.0,1,INCOMING
N4961 (B10),N333 (B1),523666943.0,3,INCOMING
N4971 (B11),N334 (B1),389001200.0,3,INCOMING
N5248 (B4),N335 (B1),2000000000.0,1,INCOMING
N336 (B11),N336 (B1),6000000000.0,3,INCOMING
N5249 (B17),N337 (B1),800000000.0,1,INCOMING
N337 (B4),N337 (B1),145000000.0,1,INCOMING
N338 (B4),N338 (B1),355000000.0,1,INCOMING
N5250 (B4),N339 (B1),134730000.0,1,INCOMING
N5251 (B8),N340 (B1),105512000.0,1,INCOMING
N5252 (B8),N340 (B1),4152904000.0,1,INCOMING
N5253 (B11),N341 (B1),1400000000.0,1,INCOMING
N342 (B4),N342 (B1),1550000000.0,3,INCOMING
N5254 (B8),N343 (B1),12080093672.0,3,INCOMING
N344 (B29),N344 (B1),1375000000.0,1,INCOMING
N344 (B10),N344 (B1),1325000000.0,1,INCOMING
N345 (B60),N345 (B1),7200000000.0,19,INCOMING
N5255 (B30),N346 (B1),1000000000.0,1,INCOMING
N5256 (B11),N347 (B1),317231640.0,1,INCOMING
N5257 (B3),N348 (B1),1386000000.0,1,INCOMING
N5258 (B18),N349 (B1),1000000000.0,1,INCOMING
N5258 (B18),N350 (B1),1000000000.0,1,INCOMING
N349 (B4),N350 (B1),1270000000.0,1,INCOMING
N5259 (B51),N351 (B1),198285510.0,1,INCOMING
N5260 (B4),N352 (B1),260254065.0,1,INCOMING
N5261 (B11),N352 (B1),141368625.0,1,INCOMING
N5262 (B22),N353 (B1),1264756058.0,1,INCOMING
N5263 (B4),N353 (B1),126540000.0,1,INCOMING
N353 (B4),N353 (B1),1000000000.0,1,INCOMING
N5106 (B3),N354 (B1),2679349079.0,1,INCOMING
N5264 (B13),N354 (B1),4203328582.0,2,INCOMING
N5265 (B3),N354 (B1),1411159680.0,1,INCOMING
N5266 (B3),N355 (B1),1000000000.0,1,INCOMING
N5267 (B3),N356 (B1),5000000000.0,2,INCOMING
N5268 (B3),N357 (B1),3125462780.0,1,INCOMING
N5269 (B4),N357 (B1),1972409705.0,1,INCOMING
N5270 (B5),N357 (B1),648000000.0,1,INCOMING
N5271 (B5),N357 (B1),1304015266.0,1,INCOMING
N358 (B4),N358 (B1),4000000000.0,3,INCOMING
N358 (B5),N358 (B1),1854000000.0,2,INCOMING
N5272 (B17),N359 (B1),1000000000.0,1,INCOMING
N360 (B4),N360 (B1),9700000000.0,2,INCOMING
N361 (B4),N361 (B1),3050000000.0,2,INCOMING
N5273 (B7),N362 (B1),1678300000.0,4,INCOMING
N5273 (B7),N363 (B1),560570000.0,1,INCOMING
N3894 (B11),N364 (B1),2404729469.0,1,INCOMING
N365 (B17),N365 (B1),350000000.0,1,INCOMING
N5274 (B8),N366 (B1),1100000000.0,1,INCOMING
N5275 (B16),N367 (B1),3261231769.0,1,INCOMING
N368 (B4),N368 (B1),500000000.0,1,INCOMING
N369 (B4),N369 (B1),190000000.0,1,INCOMING
N5276 (B4),N370 (B1),140000000.0,1,INCOMING
N371 (B3),N371 (B1),2500000000.0,1,INCOMING
N372 (B4),N372 (B1),1200000000.0,1,INCOMING
N5277 (B4),N373 (B1),1232096091.0,6,INCOMING
N5278 (B4),N373 (B1),250000000.0,1,INCOMING
N374 (B4),N374 (B1),200000000.0,1,INCOMING
N375 (B4),N375 (B1),7500000000.0,4,INCOMING
N5279 (B3),N376 (B1),1966328432.0,1,INCOMING
N377 (B14),N377 (B1),83561206661.0,2,INCOMING
N377 (B11),N377 (B1),19042237953.0,9,INCOMING
N377 (B11),N377 (B1),19042237953.0,9,INCOMING
N4139 (B4),N377 (B1),10674097724.0,5,INCOMING
N5280 (B13),N377 (B1),8855057462.0,4,INCOMING
N5281 (B30),N377 (B1),30377129967.0,4,INCOMING
N377 (B4),N377 (B1),23830702560.0,19,INCOMING
N1506 (B4),N377 (B1),10730923687.0,2,INCOMING
N377 (B4),N377 (B1),23830702560.0,19,INCOMING
N377 (B11),N377 (B1),19042237953.0,9,INCOMING
N377 (B4),N377 (B1),23830702560.0,19,INCOMING
N377 (B4),N377 (B1),23830702560.0,19,INCOMING
N4937 (B4),N377 (B1),51914722599.0,10,INCOMING
N5282 (B9),N377 (B1),14793207726.0,13,INCOMING
N5283 (B11),N377 (B1),1014735225.0,1,INCOMING
N4967 (B9),N377 (B1),105336163.0,1,INCOMING
N5284 (B4),N377 (B1),1690200528.0,2,INCOMING
N377 (B4),N377 (B1),23830702560.0,19,INCOMING
N378 (B5),N378 (B1),1475000000.0,3,INCOMING
N5285 (B13),N379 (B1),3563157375.0,2,INCOMING
N380 (B4),N380 (B1),500000000.0,1,INCOMING
N5286 (B4),N381 (B1),4150000000.0,1,INCOMING
N381 (B4),N381 (B1),1500000000.0,1,INCOMING
N382 (B3),N382 (B1),6410918620.0,28,INCOMING
N382 (B3),N382 (B1),6410918620.0,28,INCOMING
N382 (B3),N382 (B1),6410918620.0,28,INCOMING
N382 (B17),N382 (B1),1466509350.0,1,INCOMING
N5287 (B17),N383 (B1),150000000.0,1,INCOMING
N384 (B3),N384 (B1),1000000000.0,1,INCOMING
N5288 (B4),N385 (B1),1600000000.0,1,INCOMING
N5289 (B7),N386 (B1),1188140230.0,1,INCOMING
N5290 (B17),N387 (B1),120000000.0,1,INCOMING
N5291 (B3),N388 (B1),100000001.0,1,INCOMING
N5292 (B51),N389 (B1),799700000.0,1,INCOMING
N1587 (B4),N390 (B1),500000000.0,1,INCOMING
N1587 (B3),N390 (B1),1202000000.0,1,INCOMING
N391 (B11),N391 (B1),332000000.0,1,INCOMING
N391 (B7),N391 (B1),1778000000.0,1,INCOMING
N391 (B17),N391 (B1),498000000.0,3,INCOMING
N391 (B3),N391 (B1),1750000000.0,6,INCOMING
N391 (B5),N391 (B1),1054000000.0,4,INCOMING
N392 (B4),N392 (B1),18000000000.0,2,INCOMING
N392 (B4),N392 (B1),18000000000.0,2,INCOMING
N5293 (B4),N392 (B1),27699375000.0,2,INCOMING
N5293 (B4),N392 (B1),27699375000.0,2,INCOMING
N5294 (B3),N392 (B1),1494072076.0,2,INCOMING
N5294 (B3),N392 (B1),1494072076.0,2,INCOMING
N5295 (B3),N392 (B1),24000000000.0,2,INCOMING
N5295 (B3),N392 (B1),24000000000.0,2,INCOMING
N392 (B43),N392 (B1),3500000000.0,2,INCOMING
N392 (B43),N392 (B1),3500000000.0,2,INCOMING
N5296 (B30),N392 (B1),3271057960.0,2,INCOMING
N5296 (B30),N392 (B1),3271057960.0,2,INCOMING
N393 (B8),N393 (B1),4000000000.0,2,INCOMING
N5297 (B5),N394 (B1),553075672.0,1,INCOMING
N5298 (B10),N394 (B1),341000095.0,1,INCOMING
N4975 (B10),N394 (B1),818532895.0,1,INCOMING
N5275 (B16),N394 (B1),746730132.0,1,INCOMING
N5299 (B5),N394 (B1),154130020.0,1,INCOMING
N5300 (B8),N395 (B1),25400000000.0,2,INCOMING
N5300 (B8),N395 (B1),25400000000.0,2,INCOMING
N396 (B5),N396 (B1),3135000000.0,6,INCOMING
N396 (B5),N396 (B1),3135000000.0,6,INCOMING
N396 (B4),N396 (B1),2250000000.0,5,INCOMING
N5301 (B41),N396 (B1),350000000.0,1,INCOMING
N397 (B7),N397 (B1),2000000000.0,1,INCOMING
N397 (B58),N398 (B1),610000000.0,1,INCOMING
N5302 (B54),N399 (B1),185000000.0,1,INCOMING
N5303 (B4),N400 (B1),1000000000.0,1,INCOMING
N4112 (B48),N400 (B1),1000000000.0,1,INCOMING
N5304 (B24),N401 (B1),1407680424.0,1,INCOMING
N5305 (B3),N401 (B1),14350000000.0,8,INCOMING
N5306 (B3),N402 (B1),340602756.0,1,INCOMING
N403 (B4),N403 (B1),3000000000.0,2,INCOMING
N404 (B3),N404 (B1),2160000000.0,4,INCOMING
N5307 (B17),N404 (B1),1600000000.0,2,INCOMING
N405 (B30),N405 (B1),3712015000.0,4,INCOMING
N405 (B30),N405 (B1),3712015000.0,4,INCOMING
N405 (B30),N405 (B1),3712015000.0,4,INCOMING
N405 (B30),N405 (B1),3712015000.0,4,INCOMING
N5308 (B16),N406 (B1),246771800.0,1,INCOMING
N5309 (B22),N407 (B1),998593647.0,1,INCOMING
N408 (B11),N408 (B1),105000000.0,1,INCOMING
N409 (B4),N409 (B1),500000000.0,1,INCOMING
N410 (B7),N410 (B1),250000000.0,1,INCOMING
N5310 (B3),N411 (B1),260406000.0,2,INCOMING
N412 (B4),N412 (B1),1650000000.0,4,INCOMING
N5311 (B50),N413 (B1),534775382.0,1,INCOMING
N414 (B61),N414 (B1),1149996553.0,1,INCOMING
N5312 (B29),N415 (B1),261034480.0,1,INCOMING
N5313 (B3),N416 (B1),137306400.0,1,INCOMING
N5314 (B22),N417 (B1),693868772.0,1,INCOMING
N418 (B3),N418 (B1),150000000.0,1,INCOMING
N419 (B4),N419 (B1),500000000.0,1,INCOMING
N5315 (B3),N420 (B1),251369430.0,1,INCOMING
N5316 (B4),N421 (B1),299167200.0,1,INCOMING
N5317 (B4),N422 (B1),317426081.0,2,INCOMING
N423 (B11),N423 (B1),490000000.0,2,INCOMING
N5318 (B30),N424 (B1),233645000.0,1,INCOMING
N5175 (B24),N425 (B1),1083640452.0,1,INCOMING
N5319 (B5),N426 (B1),450000000.0,1,INCOMING
N5320 (B4),N427 (B1),360000000.0,2,INCOMING
N5320 (B4),N427 (B1),360000000.0,2,INCOMING
N23 (B4),N428 (B1),606000000.0,1,INCOMING
N5321 (B3),N429 (B1),107860342.0,1,INCOMING
N5322 (B13),N429 (B1),2078598500.0,1,INCOMING
N430 (B3),N430 (B1),600000000.0,1,INCOMING
N5323 (B5),N431 (B1),400000000.0,1,INCOMING
N308 (B3),N431 (B1),435717000.0,1,INCOMING
N432 (B4),N432 (B1),305000000.0,2,INCOMING
N432 (B20),N432 (B1),2080000000.0,3,INCOMING
N5324 (B4),N432 (B1),2173609350.0,1,INCOMING
N433 (B16),N433 (B1),1500000000.0,1,INCOMING
N434 (B3),N434 (B1),385000000.0,1,INCOMING
N435 (B3),N435 (B1),4000000000.0,2,INCOMING
N5325 (B6),N436 (B1),1235201992.0,1,INCOMING
N5192 (B49),N437 (B1),4800860000.0,4,INCOMING
N1220 (B4),N437 (B1),856380467.0,2,INCOMING
N438 (B14),N438 (B1),500000000.0,1,INCOMING
N5022 (B4),N439 (B1),1186419543.0,1,INCOMING
N5326 (B3),N440 (B1),1500000000.0,1,INCOMING
N442 (B30),N441 (B1),514797833.0,1,INCOMING
N5327 (B62),N442 (B1),5528538000.0,3,INCOMING
N5327 (B62),N442 (B1),5528538000.0,3,INCOMING
N443 (B14),N443 (B1),10000000000.0,3,INCOMING
N5328 (B5),N444 (B1),882048003.0,1,INCOMING
N5329 (B54),N445 (B1),2550000000.0,3,INCOMING
N5330 (B63),N446 (B1),2473505120.0,1,INCOMING
N447 (B3),N447 (B1),2000000000.0,2,INCOMING
N448 (B8),N448 (B1),418000000.0,1,INCOMING
N449 (B14),N449 (B1),280000000.0,1,INCOMING
N450 (B11),N450 (B1),32468992950.0,4,INCOMING
N5331 (B4),N450 (B1),1268385059.0,1,INCOMING
N4934 (B3),N450 (B1),10226384351.0,3,INCOMING
N5332 (B3),N450 (B1),640053495.0,2,INCOMING
N5332 (B3),N450 (B1),640053495.0,2,INCOMING
N5333 (B4),N451 (B1),637899000.0,2,INCOMING
N1859 (B4),N451 (B1),16693206500.0,1,INCOMING
N5334 (B3),N452 (B1),560000000.0,1,INCOMING
N453 (B11),N453 (B1),2500000000.0,1,INCOMING
N5223 (B28),N454 (B1),1662678846.0,5,INCOMING
N5335 (B39),N454 (B1),780000000.0,1,INCOMING
N5222 (B28),N454 (B1),245195228.0,1,INCOMING
N5224 (B28),N454 (B1),193566854.0,1,INCOMING
N5336 (B64),N455 (B1),4000000000.0,1,INCOMING
N666 (B4),N456 (B1),508870300.0,1,INCOMING
N5337 (B4),N456 (B1),134140800.0,1,INCOMING
N5338 (B7),N457 (B1),1621286800.0,4,INCOMING
N5339 (B3),N458 (B1),450000000.0,1,INCOMING
N608 (B10),N459 (B1),1703118700.0,1,INCOMING
N459 (B10),N460 (B1),6000000000.0,1,INCOMING
N4757 (B16),N459 (B1),331760000.0,1,INCOMING
N5175 (B24),N461 (B1),1056211394.0,1,INCOMING
N5340 (B17),N462 (B1),143359949.0,1,INCOMING
N5341 (B17),N462 (B1),643408249.0,2,INCOMING
N463 (B4),N463 (B1),1810000000.0,3,INCOMING
N5342 (B11),N464 (B1),627659731.0,1,INCOMING
N5343 (B5),N464 (B1),252119023.0,1,INCOMING
N465 (B4),N465 (B1),4000000000.0,1,INCOMING
N5344 (B13),N466 (B1),1146200000.0,1,INCOMING
N467 (B3),N467 (B1),326546611.0,1,INCOMING
N5345 (B4),N468 (B1),5700000000.0,1,INCOMING
N469 (B3),N469 (B1),4892700000.0,7,INCOMING
N469 (B7),N469 (B1),500000000.0,1,INCOMING
N5346 (B7),N470 (B1),6050000000.0,3,INCOMING
N5347 (B4),N470 (B1),900000000.0,1,INCOMING
N5348 (B11),N471 (B1),2140000000.0,1,INCOMING
N5349 (B65),N472 (B1),4000000000.0,2,INCOMING
N5350 (B10),N473 (B1),1153473792.0,1,INCOMING
N474 (B66),N474 (B1),500463150.7,1,INCOMING
N5351 (B52),N474 (B1),501248976.0,1,INCOMING
N5306 (B3),N475 (B1),204738981.0,1,INCOMING
N5009 (B3),N475 (B1),1218747113.0,1,INCOMING
N476 (B66),N476 (B1),1000189178.0,1,INCOMING
N5352 (B3),N477 (B1),363169870.0,1,INCOMING
N5353 (B3),N478 (B1),101050000.0,1,INCOMING
N479 (B17),N479 (B1),350150000.0,3,INCOMING
N480 (B3),N480 (B1),2000000000.0,1,INCOMING
N481 (B3),N481 (B1),4200000000.0,2,INCOMING
N5354 (B4),N482 (B1),425000000.0,1,INCOMING
N5355 (B5),N482 (B1),140000000.0,1,INCOMING
N5356 (B5),N483 (B1),122470000.0,1,INCOMING
N5357 (B5),N483 (B1),254770000.0,1,INCOMING
N5358 (B4),N484 (B1),354000000.0,1,INCOMING
N5359 (B3),N485 (B1),250000000.0,1,INCOMING
N5360 (B41),N486 (B1),499000000.0,1,INCOMING
N487 (B4),N487 (B1),400000000.0,1,INCOMING
N5361 (B9),N487 (B1),260000000.0,1,INCOMING
N5362 (B7),N488 (B1),2500000000.0,1,INCOMING
N5363 (B42),N489 (B1),4001169315.0,2,INCOMING
N5364 (B20),N490 (B1),1000000000.0,1,INCOMING
N5364 (B4),N490 (B1),2280000000.0,4,INCOMING
N490 (B4),N490 (B1),8105000000.0,14,INCOMING
N5365 (B4),N490 (B1),4870000000.0,8,INCOMING
N1886 (B4),N490 (B1),11588000000.0,16,INCOMING
N5366 (B4),N490 (B1),8440000000.0,11,INCOMING
N1944 (B7),N491 (B1),204253100.0,1,INCOMING
N492 (B14),N492 (B1),1435000000.0,1,INCOMING
N492 (B7),N492 (B1),1150000000.0,1,INCOMING
N5367 (B22),N493 (B1),1341240900.0,1,INCOMING
N493 (B4),N493 (B1),150000000.0,1,INCOMING
N494 (B58),N494 (B1),1000000000.0,1,INCOMING
N5368 (B3),N495 (B1),537152778.0,1,INCOMING
N5369 (B4),N496 (B1),1000000000.0,1,INCOMING
N497 (B25),N497 (B1),500000000.0,1,INCOMING
N5282 (B9),N498 (B1),1254706199.0,2,INCOMING
N5370 (B4),N499 (B1),500000000.0,2,INCOMING
N5370 (B4),N499 (B1),500000000.0,2,INCOMING
N500 (B4),N500 (B1),1500000000.0,2,INCOMING
N5371 (B3),N501 (B1),20132000000.0,8,INCOMING
N5372 (B18),N502 (B1),530500000.0,1,INCOMING
N5373 (B4),N503 (B1),500000000.0,1,INCOMING
N5374 (B17),N504 (B1),450000000.0,1,INCOMING
N5375 (B22),N505 (B1),103341000.0,1,INCOMING
N5376 (B3),N506 (B1),10000000000.0,1,INCOMING
N507 (B4),N507 (B1),310000000.0,1,INCOMING
N508 (B5),N508 (B1),1080000000.0,2,INCOMING
N5377 (B11),N509 (B1),1300000000.0,2,INCOMING
N5378 (B4),N510 (B1),1530000000.0,4,INCOMING
N5379 (B3),N511 (B1),191347560.0,1,INCOMING
N5380 (B42),N512 (B1),4276740000.0,2,INCOMING
N5380 (B42),N512 (B1),4276740000.0,2,INCOMING
N513 (B4),N513 (B1),4600000000.0,7,INCOMING
N5381 (B4),N513 (B1),930000000.0,1,INCOMING
N513 (B3),N513 (B1),1800000000.0,3,INCOMING
N5382 (B67),N514 (B1),270000000.0,1,INCOMING
N515 (B12),N515 (B1),1000000000.0,1,INCOMING
N5383 (B12),N516 (B1),1150000000.0,3,INCOMING
N5384 (B3),N517 (B1),281951301.0,1,INCOMING
N5383 (B12),N518 (B1),510000000.0,1,INCOMING
N519 (B4),N519 (B1),42589000000.0,8,INCOMING
N520 (B4),N520 (B1),400000000.0,1,INCOMING
N521 (B62),N521 (B1),150000000.0,1,INCOMING
N522 (B4),N522 (B1),153025469.0,1,INCOMING
N523 (B3),N523 (B1),350000000.0,1,INCOMING
N524 (B4),N524 (B1),1100000000.0,1,INCOMING
N525 (B62),N525 (B1),1500000000.0,1,INCOMING
N526 (B17),N526 (B1),400000000.0,1,INCOMING
N526 (B17),N527 (B1),122000000.0,1,INCOMING
N528 (B4),N528 (B1),2000000000.0,1,INCOMING
N530 (B30),N529 (B1),450000000.0,1,INCOMING
N530 (B4),N530 (B1),200000000.0,1,INCOMING
N532 (B4),N531 (B1),230000000.0,1,INCOMING
N532 (B3),N532 (B1),230000000.0,1,INCOMING
N5385 (B11),N533 (B1),200000000.0,1,INCOMING
N534 (B3),N534 (B1),600000000.0,1,INCOMING
N535 (B28),N535 (B1),301000000.0,2,INCOMING
N5386 (B41),N536 (B1),100800000.0,1,INCOMING
N537 (B3),N537 (B1),303000000.0,1,INCOMING
N5387 (B4),N538 (B1),746572000.0,1,INCOMING
N5388 (B14),N539 (B1),664156500.0,1,INCOMING
N5389 (B24),N540 (B1),2000000000.0,1,INCOMING
N5390 (B8),N540 (B1),57000000000.0,2,INCOMING
N5391 (B4),N540 (B1),6000000000.0,1,INCOMING
N5392 (B4),N540 (B1),7000000000.0,1,INCOMING
N5393 (B20),N540 (B1),1000000000.0,1,INCOMING
N5394 (B17),N540 (B1),3000000000.0,1,INCOMING
N5395 (B3),N540 (B1),1000000000.0,1,INCOMING
N5396 (B18),N540 (B1),1000000000.0,1,INCOMING
N5397 (B68),N540 (B1),22000000000.0,1,INCOMING
N540 (B11),N540 (B1),171000000000.0,11,INCOMING
N540 (B11),N540 (B1),171000000000.0,11,INCOMING
N5398 (B3),N541 (B1),1292700000.0,6,INCOMING
N5398 (B3),N542 (B1),552700000.0,2,INCOMING
N5398 (B3),N543 (B1),390000000.0,1,INCOMING
N544 (B18),N544 (B1),700000000.0,2,INCOMING
N544 (B18),N544 (B1),700000000.0,2,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N5399 (B21),N545 (B1),3601518082.0,2,INCOMING
N5399 (B21),N545 (B1),3601518082.0,2,INCOMING
N545 (B69),N545 (B1),5004420548.0,2,INCOMING
N545 (B69),N545 (B1),5004420548.0,2,INCOMING
N545 (B18),N546 (B1),1100000000.0,4,INCOMING
N545 (B18),N546 (B1),1100000000.0,4,INCOMING
N5400 (B21),N545 (B1),5408390630.0,2,INCOMING
N5400 (B21),N545 (B1),5408390630.0,2,INCOMING
N5401 (B21),N545 (B1),1201482576.0,2,INCOMING
N5401 (B21),N545 (B1),1201482576.0,2,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B18),N546 (B1),1100000000.0,4,INCOMING
N545 (B18),N546 (B1),1100000000.0,4,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B18),N545 (B1),560000000.0,2,INCOMING
N545 (B18),N545 (B1),560000000.0,2,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N545 (B4),N545 (B1),13640000000.0,22,INCOMING
N547 (B3),N547 (B1),6600000000.0,3,INCOMING
N547 (B3),N547 (B1),6600000000.0,3,INCOMING
N547 (B3),N547 (B1),6600000000.0,3,INCOMING
N547 (B4),N547 (B1),24200000000.0,5,INCOMING
N547 (B4),N547 (B1),24200000000.0,5,INCOMING
N547 (B4),N547 (B1),24200000000.0,5,INCOMING
N548 (B4),N548 (B1),8300000000.0,2,INCOMING
N5402 (B21),N548 (B1),12026166165.0,1,INCOMING
N548 (B3),N548 (B1),1430000000.0,1,INCOMING
N1783 (B20),N549 (B1),172000000.0,1,INCOMING
N5403 (B8),N550 (B1),1445335485.0,1,INCOMING
N5404 (B50),N550 (B1),8913609000.0,3,INCOMING
N5012 (B9),N550 (B1),3081622629.0,3,INCOMING
N5405 (B13),N550 (B1),2468083972.0,1,INCOMING
N5406 (B29),N550 (B1),1062304571.0,1,INCOMING
N5195 (B50),N551 (B1),108900000.0,1,INCOMING
N5407 (B5),N552 (B1),2400000000.0,1,INCOMING
N553 (B18),N553 (B1),70000000000.0,1,INCOMING
N5408 (B34),N554 (B1),112000000000.0,19,INCOMING
N555 (B4),N555 (B1),1674050000.0,2,INCOMING
N556 (B4),N556 (B1),25768600000.0,3,INCOMING
N557 (B4),N557 (B1),700000000.0,1,INCOMING
N5409 (B6),N558 (B1),1174676522.0,2,INCOMING
N5410 (B46),N558 (B1),720024410.0,1,INCOMING
N689 (B70),N559 (B1),2811836000.0,1,INCOMING
N560 (B13),N560 (B1),1430000000.0,1,INCOMING
N5411 (B16),N561 (B1),319512000.0,1,INCOMING
N5011 (B24),N562 (B1),1259706180.0,2,INCOMING
N5412 (B5),N563 (B1),692088004.0,2,INCOMING
N835 (B13),N564 (B1),286335701.0,1,INCOMING
N5413 (B3),N565 (B1),1084000000.0,2,INCOMING
N566 (B16),N566 (B1),1818161067.0,2,INCOMING
N567 (B30),N567 (B1),912000000.0,1,INCOMING
N1941 (B7),N568 (B1),154000000.0,1,INCOMING
N569 (B4),N569 (B1),120000000.0,1,INCOMING
N570 (B4),N570 (B1),1474500000.0,1,INCOMING
N571 (B6),N571 (B1),4200000000.0,2,INCOMING
N571 (B53),N571 (B1),5750000000.0,1,INCOMING
N5414 (B17),N572 (B1),449403300.0,2,INCOMING
N5415 (B4),N572 (B1),829393590.0,1,INCOMING
N5416 (B43),N572 (B1),397582548.0,1,INCOMING
N5417 (B17),N573 (B1),132550000.0,1,INCOMING
N5418 (B13),N574 (B1),857975000.0,1,INCOMING
N1853 (B71),N574 (B1),857044560.0,3,INCOMING
N574 (B11),N574 (B1),2725763500.0,2,INCOMING
N5419 (B13),N574 (B1),6447445286.0,6,INCOMING
N5420 (B62),N574 (B1),1223170000.0,1,INCOMING
N5421 (B3),N574 (B1),155422674.0,1,INCOMING
N5422 (B4),N575 (B1),611406950.0,1,INCOMING
N5423 (B3),N574 (B1),198459000.0,1,INCOMING
N5424 (B4),N576 (B1),2500000000.0,1,INCOMING
N5425 (B17),N577 (B1),110000000.0,1,INCOMING
N5426 (B4),N578 (B1),266657000.0,2,INCOMING
N5427 (B4),N579 (B1),933921932.0,1,INCOMING
N5175 (B24),N580 (B1),1022797800.0,1,INCOMING
N5428 (B4),N581 (B1),575391320.0,1,INCOMING
N582 (B3),N582 (B1),5727240314.0,4,INCOMING
N582 (B3),N582 (B1),5727240314.0,4,INCOMING
N582 (B3),N582 (B1),5727240314.0,4,INCOMING
N583 (B11),N583 (B1),390000000.0,1,INCOMING
N584 (B64),N584 (B1),7001000000.0,1,INCOMING
N585 (B30),N585 (B1),6000000000.0,7,INCOMING
N585 (B53),N585 (B1),1900000000.0,4,INCOMING
