entity,in_degree,out_degree,total_degree
N1409 (B1),1.0,0.0,1.0
N1411 (B1),1.0,0.0,1.0
N1414 (B1),1.0,0.0,1.0
N1416 (B1),2.0,0.0,2.0
N1417 (B1),2.0,0.0,2.0
N1422 (B1),1.0,0.0,1.0
N1423 (B1),2.0,0.0,2.0
N1427 (B1),1.0,0.0,1.0
N1429 (B1),2.0,0.0,2.0
N1430 (B1),1.0,0.0,1.0
N1431 (B1),1.0,0.0,1.0
N1432 (B1),1.0,0.0,1.0
N1433 (B1),1.0,0.0,1.0
N1435 (B1),1.0,0.0,1.0
N1436 (B1),1.0,0.0,1.0
N1437 (B1),2.0,0.0,2.0
N1439 (B1),2.0,0.0,2.0
N1440 (B1),1.0,0.0,1.0
N1441 (B1),1.0,0.0,1.0
N1442 (B1),2.0,0.0,2.0
N1443 (B1),1.0,0.0,1.0
N1446 (B1),1.0,0.0,1.0
N1447 (B1),2.0,0.0,2.0
N1448 (B1),1.0,0.0,1.0
N1450 (B1),1.0,0.0,1.0
N1452 (B1),1.0,0.0,1.0
N1453 (B1),2.0,0.0,2.0
N1454 (B1),1.0,0.0,1.0
N1455 (B1),1.0,0.0,1.0
N1458 (B1),1.0,0.0,1.0
N1459 (B1),1.0,0.0,1.0
N1460 (B1),1.0,0.0,1.0
N1461 (B1),1.0,0.0,1.0
N1462 (B1),1.0,0.0,1.0
N1464 (B1),1.0,0.0,1.0
N1465 (B1),1.0,0.0,1.0
N1466 (B1),1.0,0.0,1.0
N1467 (B1),1.0,0.0,1.0
N1468 (B1),1.0,0.0,1.0
N1469 (B1),1.0,0.0,1.0
N1471 (B1),1.0,0.0,1.0
N1472 (B1),1.0,0.0,1.0
N1473 (B1),2.0,0.0,2.0
N1474 (B1),2.0,0.0,2.0
N1475 (B1),2.0,0.0,2.0
N1476 (B1),2.0,0.0,2.0
N1479 (B1),1.0,0.0,1.0
N1480 (B1),1.0,0.0,1.0
N1481 (B1),1.0,0.0,1.0
N1484 (B1),2.0,0.0,2.0
N1485 (B1),1.0,0.0,1.0
N1487 (B1),1.0,0.0,1.0
N1489 (B1),2.0,0.0,2.0
N1490 (B1),1.0,0.0,1.0
N1491 (B1),1.0,0.0,1.0
N1492 (B1),1.0,0.0,1.0
N1493 (B1),1.0,0.0,1.0
N1494 (B1),1.0,0.0,1.0
N1496 (B1),2.0,0.0,2.0
N1497 (B1),1.0,0.0,1.0
N1499 (B1),1.0,0.0,1.0
N1500 (B1),2.0,0.0,2.0
N1501 (B1),1.0,0.0,1.0
N1503 (B1),1.0,0.0,1.0
N1504 (B1),1.0,0.0,1.0
N1505 (B1),1.0,0.0,1.0
N1508 (B1),1.0,0.0,1.0
N1509 (B1),1.0,0.0,1.0
N1510 (B1),1.0,0.0,1.0
N1514 (B1),2.0,0.0,2.0
N1515 (B1),1.0,0.0,1.0
N1517 (B1),1.0,0.0,1.0
N1518 (B1),1.0,0.0,1.0
N1519 (B1),1.0,0.0,1.0
N1520 (B1),1.0,0.0,1.0
N1521 (B1),2.0,0.0,2.0
N1523 (B1),1.0,0.0,1.0
N1524 (B1),1.0,0.0,1.0
N1525 (B1),1.0,0.0,1.0
N1526 (B1),1.0,0.0,1.0
N1527 (B1),3.0,0.0,3.0
N1528 (B1),1.0,0.0,1.0
N1530 (B1),1.0,0.0,1.0
N1531 (B1),1.0,0.0,1.0
N1532 (B1),1.0,0.0,1.0
N1535 (B1),1.0,0.0,1.0
N1539 (B1),2.0,0.0,2.0
N1540 (B1),1.0,0.0,1.0
N1542 (B1),1.0,0.0,1.0
N1543 (B1),1.0,0.0,1.0
N1544 (B1),3.0,0.0,3.0
N1546 (B1),1.0,0.0,1.0
N1548 (B1),1.0,0.0,1.0
N1549 (B1),1.0,0.0,1.0
N1551 (B1),3.0,0.0,3.0
N1552 (B1),1.0,0.0,1.0
N1553 (B1),1.0,0.0,1.0
N1555 (B1),1.0,0.0,1.0
N1557 (B1),1.0,0.0,1.0
N1558 (B1),2.0,0.0,2.0
N1559 (B1),2.0,0.0,2.0
N1560 (B1),1.0,0.0,1.0
N1561 (B1),1.0,0.0,1.0
N1563 (B1),1.0,0.0,1.0
N1565 (B1),1.0,0.0,1.0
N1566 (B1),1.0,0.0,1.0
N1568 (B1),1.0,0.0,1.0
N1569 (B1),1.0,0.0,1.0
N1571 (B1),1.0,0.0,1.0
N1572 (B1),1.0,0.0,1.0
N1573 (B1),1.0,0.0,1.0
N1574 (B1),1.0,0.0,1.0
N1575 (B1),1.0,0.0,1.0
N1576 (B1),1.0,0.0,1.0
N1577 (B1),1.0,0.0,1.0
N1578 (B1),1.0,0.0,1.0
N1579 (B1),1.0,0.0,1.0
N1583 (B1),1.0,0.0,1.0
N1584 (B1),1.0,0.0,1.0
N1585 (B1),2.0,0.0,2.0
N1586 (B1),1.0,0.0,1.0
N1588 (B1),1.0,0.0,1.0
N1592 (B1),1.0,0.0,1.0
N1595 (B1),5.0,0.0,5.0
N1596 (B1),3.0,0.0,3.0
N1597 (B1),1.0,0.0,1.0
N1598 (B1),1.0,0.0,1.0
N1599 (B1),1.0,0.0,1.0
N1600 (B1),2.0,0.0,2.0
N1601 (B1),1.0,0.0,1.0
N1602 (B1),1.0,0.0,1.0
N1603 (B1),1.0,0.0,1.0
N1604 (B1),2.0,0.0,2.0
N1605 (B1),1.0,0.0,1.0
N1606 (B1),1.0,0.0,1.0
N1607 (B1),1.0,0.0,1.0
N1609 (B1),1.0,0.0,1.0
N1610 (B1),1.0,0.0,1.0
N1611 (B1),1.0,0.0,1.0
N1612 (B1),2.0,0.0,2.0
N1613 (B1),1.0,0.0,1.0
N1614 (B1),1.0,0.0,1.0
N1616 (B1),1.0,0.0,1.0
N1617 (B1),1.0,0.0,1.0
N1618 (B1),1.0,0.0,1.0
N1622 (B1),1.0,0.0,1.0
N1623 (B1),1.0,0.0,1.0
N1626 (B1),1.0,0.0,1.0
N1628 (B1),1.0,0.0,1.0
N1630 (B1),1.0,0.0,1.0
N1631 (B1),2.0,0.0,2.0
N1632 (B1),1.0,0.0,1.0
N1633 (B1),1.0,0.0,1.0
N1634 (B1),1.0,0.0,1.0
N1635 (B1),1.0,0.0,1.0
N1636 (B1),1.0,0.0,1.0
N1637 (B1),1.0,0.0,1.0
N1642 (B1),1.0,0.0,1.0
N1644 (B1),1.0,0.0,1.0
N1645 (B1),1.0,0.0,1.0
N1646 (B1),1.0,0.0,1.0
N1647 (B1),1.0,0.0,1.0
N1648 (B1),1.0,0.0,1.0
N1650 (B1),2.0,0.0,2.0
N1651 (B1),3.0,0.0,3.0
N1653 (B1),1.0,0.0,1.0
N1654 (B1),1.0,0.0,1.0
N1656 (B1),1.0,0.0,1.0
N1657 (B1),1.0,0.0,1.0
N1658 (B1),1.0,0.0,1.0
N1659 (B1),1.0,0.0,1.0
N1660 (B1),1.0,0.0,1.0
N1661 (B1),1.0,0.0,1.0
N1662 (B1),1.0,0.0,1.0
N1663 (B1),1.0,0.0,1.0
N1664 (B1),2.0,0.0,2.0
N1665 (B1),1.0,0.0,1.0
N1666 (B1),1.0,0.0,1.0
N1667 (B1),1.0,0.0,1.0
N1668 (B1),1.0,0.0,1.0
N1670 (B1),1.0,0.0,1.0
N1671 (B1),3.0,0.0,3.0
N1672 (B1),1.0,0.0,1.0
N1673 (B1),1.0,0.0,1.0
N1675 (B1),1.0,0.0,1.0
N1676 (B1),1.0,0.0,1.0
N1677 (B1),1.0,0.0,1.0
N1679 (B1),1.0,0.0,1.0
N1680 (B1),2.0,0.0,2.0
N1681 (B1),1.0,0.0,1.0
N1682 (B1),2.0,0.0,2.0
N1684 (B1),2.0,0.0,2.0
N1685 (B1),1.0,0.0,1.0
N1686 (B1),1.0,0.0,1.0
N1688 (B1),1.0,0.0,1.0
N1689 (B1),1.0,0.0,1.0
N1690 (B1),1.0,0.0,1.0
N1691 (B1),1.0,0.0,1.0
N1692 (B1),2.0,0.0,2.0
N1697 (B1),2.0,0.0,2.0
N1698 (B1),1.0,0.0,1.0
N1699 (B1),1.0,0.0,1.0
N1701 (B1),1.0,0.0,1.0
N1702 (B1),4.0,0.0,4.0
N1703 (B1),1.0,0.0,1.0
N1705 (B1),3.0,0.0,3.0
N1706 (B1),1.0,0.0,1.0
N1707 (B1),1.0,0.0,1.0
N1708 (B1),2.0,0.0,2.0
N1709 (B1),1.0,0.0,1.0
N1710 (B1),1.0,0.0,1.0
N1711 (B1),1.0,0.0,1.0
N1712 (B1),1.0,0.0,1.0
N1713 (B1),1.0,0.0,1.0
N1716 (B1),1.0,0.0,1.0
N1718 (B1),1.0,0.0,1.0
N1719 (B1),1.0,0.0,1.0
N1720 (B1),1.0,0.0,1.0
N1721 (B1),1.0,0.0,1.0
N1722 (B1),1.0,0.0,1.0
N1723 (B1),1.0,0.0,1.0
N1725 (B1),1.0,0.0,1.0
N1726 (B1),2.0,0.0,2.0
N1727 (B1),1.0,0.0,1.0
N1729 (B1),1.0,0.0,1.0
N1730 (B1),1.0,0.0,1.0
N1731 (B1),1.0,0.0,1.0
N1733 (B1),2.0,0.0,2.0
N1734 (B1),1.0,0.0,1.0
N1738 (B1),2.0,0.0,2.0
N1740 (B1),2.0,0.0,2.0
N1744 (B1),1.0,0.0,1.0
N1746 (B1),1.0,0.0,1.0
N1747 (B1),1.0,0.0,1.0
N1751 (B1),1.0,0.0,1.0
N1752 (B1),1.0,0.0,1.0
N1753 (B1),2.0,0.0,2.0
N1754 (B1),1.0,0.0,1.0
N1755 (B1),1.0,0.0,1.0
N1756 (B1),3.0,0.0,3.0
N1757 (B1),2.0,0.0,2.0
N1758 (B1),1.0,0.0,1.0
N1759 (B1),1.0,0.0,1.0
N1760 (B1),1.0,0.0,1.0
N1761 (B1),1.0,0.0,1.0
N1763 (B1),1.0,0.0,1.0
N1765 (B1),1.0,0.0,1.0
N1766 (B1),1.0,0.0,1.0
N1767 (B1),1.0,0.0,1.0
N1768 (B1),1.0,0.0,1.0
N1771 (B1),1.0,0.0,1.0
N1772 (B1),1.0,0.0,1.0
N1773 (B1),1.0,0.0,1.0
N1774 (B1),1.0,0.0,1.0
N1775 (B1),1.0,0.0,1.0
N1777 (B1),1.0,0.0,1.0
N1779 (B1),1.0,0.0,1.0
N1780 (B1),1.0,0.0,1.0
N1781 (B1),2.0,0.0,2.0
N1783 (B1),1.0,0.0,1.0
N1784 (B1),1.0,0.0,1.0
N1786 (B1),1.0,0.0,1.0
N1787 (B1),2.0,0.0,2.0
N1788 (B1),1.0,0.0,1.0
N1790 (B1),1.0,0.0,1.0
N1791 (B1),1.0,0.0,1.0
N1792 (B1),1.0,0.0,1.0
N1793 (B1),1.0,0.0,1.0
N1794 (B1),1.0,0.0,1.0
N1795 (B1),3.0,0.0,3.0
N1796 (B1),1.0,0.0,1.0
N1797 (B1),3.0,0.0,3.0
N1798 (B1),1.0,0.0,1.0
N1799 (B1),1.0,0.0,1.0
N1800 (B1),1.0,0.0,1.0
N1801 (B1),2.0,0.0,2.0
N1802 (B1),1.0,0.0,1.0
N1804 (B1),1.0,0.0,1.0
N1805 (B1),1.0,0.0,1.0
N1806 (B1),1.0,0.0,1.0
N1808 (B1),1.0,0.0,1.0
N1811 (B1),1.0,0.0,1.0
N1814 (B1),3.0,0.0,3.0
N1817 (B1),1.0,0.0,1.0
N1818 (B1),1.0,0.0,1.0
N1819 (B1),1.0,0.0,1.0
N1826 (B1),3.0,0.0,3.0
N1827 (B1),3.0,0.0,3.0
N1828 (B1),1.0,0.0,1.0
N1829 (B1),1.0,0.0,1.0
N1830 (B1),3.0,0.0,3.0
N1831 (B1),1.0,0.0,1.0
N1832 (B1),1.0,0.0,1.0
N1833 (B1),1.0,0.0,1.0
N1834 (B1),3.0,0.0,3.0
N1835 (B1),1.0,0.0,1.0
N1837 (B1),1.0,0.0,1.0
N1838 (B1),1.0,0.0,1.0
N1839 (B1),1.0,0.0,1.0
N1841 (B1),1.0,0.0,1.0
N1843 (B1),1.0,0.0,1.0
N1844 (B1),1.0,0.0,1.0
N1846 (B1),1.0,0.0,1.0
N1848 (B1),2.0,0.0,2.0
N1850 (B1),1.0,0.0,1.0
N1852 (B1),1.0,0.0,1.0
N1854 (B1),1.0,0.0,1.0
N1855 (B1),1.0,0.0,1.0
N1856 (B1),1.0,0.0,1.0
N1858 (B1),1.0,0.0,1.0
N1860 (B1),1.0,0.0,1.0
N1862 (B1),1.0,0.0,1.0
N1864 (B1),1.0,0.0,1.0
N1865 (B1),1.0,0.0,1.0
N1866 (B1),4.0,0.0,4.0
N1867 (B1),1.0,0.0,1.0
N1868 (B1),1.0,0.0,1.0
N1869 (B1),1.0,0.0,1.0
N1871 (B1),1.0,0.0,1.0
N1872 (B1),1.0,0.0,1.0
N1873 (B1),1.0,0.0,1.0
N1874 (B1),1.0,0.0,1.0
N1875 (B1),1.0,0.0,1.0
N1876 (B1),1.0,0.0,1.0
N1878 (B1),1.0,0.0,1.0
N1879 (B1),2.0,0.0,2.0
N1880 (B1),1.0,0.0,1.0
N1881 (B1),1.0,0.0,1.0
N1883 (B1),1.0,0.0,1.0
N1884 (B1),2.0,0.0,2.0
N1885 (B1),1.0,0.0,1.0
N1886 (B1),1.0,0.0,1.0
N1889 (B1),1.0,0.0,1.0
N1890 (B1),2.0,0.0,2.0
N1891 (B1),1.0,0.0,1.0
N1892 (B1),1.0,0.0,1.0
N1893 (B1),1.0,0.0,1.0
N1894 (B1),1.0,0.0,1.0
N1895 (B1),1.0,0.0,1.0
N1897 (B1),1.0,0.0,1.0
N1898 (B1),1.0,0.0,1.0
N1899 (B1),1.0,0.0,1.0
N1901 (B1),4.0,0.0,4.0
N1903 (B1),3.0,0.0,3.0
N1904 (B1),2.0,0.0,2.0
N1907 (B1),1.0,0.0,1.0
N1909 (B1),2.0,0.0,2.0
N1910 (B1),1.0,0.0,1.0
N1912 (B1),1.0,0.0,1.0
N1913 (B1),1.0,0.0,1.0
N1914 (B1),1.0,0.0,1.0
N1915 (B1),1.0,0.0,1.0
N1916 (B1),1.0,0.0,1.0
N1917 (B1),1.0,0.0,1.0
N1919 (B1),1.0,0.0,1.0
N1920 (B1),1.0,0.0,1.0
N1921 (B1),1.0,0.0,1.0
N1922 (B1),1.0,0.0,1.0
N1923 (B1),1.0,0.0,1.0
N1924 (B1),1.0,0.0,1.0
N1925 (B1),1.0,0.0,1.0
N1926 (B1),1.0,0.0,1.0
N1927 (B1),1.0,0.0,1.0
N1928 (B1),1.0,0.0,1.0
N1930 (B1),1.0,0.0,1.0
N1935 (B1),2.0,0.0,2.0
N1936 (B1),1.0,0.0,1.0
N1937 (B1),1.0,0.0,1.0
N1938 (B1),1.0,0.0,1.0
N1939 (B1),1.0,0.0,1.0
N1944 (B1),1.0,0.0,1.0
N1945 (B1),2.0,0.0,2.0
N1946 (B1),3.0,0.0,3.0
N1948 (B1),1.0,0.0,1.0
N1949 (B1),1.0,0.0,1.0
N1950 (B1),1.0,0.0,1.0
N1951 (B1),1.0,0.0,1.0
N1952 (B1),1.0,0.0,1.0
N1953 (B1),1.0,0.0,1.0
N1954 (B1),1.0,0.0,1.0
N1955 (B1),2.0,0.0,2.0
N1956 (B1),1.0,0.0,1.0
N1957 (B1),1.0,0.0,1.0
N1958 (B1),1.0,0.0,1.0
N1960 (B1),1.0,0.0,1.0
N1962 (B1),1.0,0.0,1.0
N1963 (B1),1.0,0.0,1.0
N1964 (B1),1.0,0.0,1.0
N1965 (B1),1.0,0.0,1.0
N1968 (B1),1.0,0.0,1.0
N1971 (B1),1.0,0.0,1.0
N1972 (B1),2.0,0.0,2.0
N1974 (B1),1.0,0.0,1.0
N1978 (B1),1.0,0.0,1.0
N1979 (B1),1.0,0.0,1.0
N1981 (B1),1.0,0.0,1.0
N1983 (B1),1.0,0.0,1.0
N1984 (B1),1.0,0.0,1.0
N1985 (B1),1.0,0.0,1.0
N1986 (B1),1.0,0.0,1.0
N1988 (B1),1.0,0.0,1.0
N1989 (B1),1.0,0.0,1.0
N1991 (B1),1.0,0.0,1.0
N1992 (B1),1.0,0.0,1.0
N1993 (B1),1.0,0.0,1.0
N1994 (B1),1.0,0.0,1.0
N1995 (B1),4.0,0.0,4.0
N1996 (B1),1.0,0.0,1.0
N1997 (B1),3.0,0.0,3.0
N1999 (B1),4.0,0.0,4.0
N2001 (B1),2.0,0.0,2.0
N2002 (B1),4.0,0.0,4.0
N2003 (B1),1.0,0.0,1.0
N2004 (B1),1.0,0.0,1.0
N2005 (B1),1.0,0.0,1.0
N2006 (B1),2.0,0.0,2.0
N2009 (B1),3.0,0.0,3.0
N2010 (B1),9.0,0.0,9.0
N2011 (B1),1.0,0.0,1.0
N2013 (B1),1.0,0.0,1.0
N2015 (B1),1.0,0.0,1.0
N2016 (B1),1.0,0.0,1.0
N2017 (B1),1.0,0.0,1.0
N2019 (B1),1.0,0.0,1.0
N2022 (B1),2.0,0.0,2.0
N2024 (B1),1.0,0.0,1.0
N2025 (B1),2.0,0.0,2.0
N2027 (B1),1.0,0.0,1.0
N2028 (B1),1.0,0.0,1.0
N2029 (B1),2.0,0.0,2.0
N2031 (B1),1.0,0.0,1.0
N2032 (B1),1.0,0.0,1.0
N2033 (B1),1.0,0.0,1.0
N2034 (B1),1.0,0.0,1.0
N2036 (B1),1.0,0.0,1.0
N2037 (B1),1.0,0.0,1.0
N2038 (B1),1.0,0.0,1.0
N2039 (B1),1.0,0.0,1.0
N2040 (B1),5.0,0.0,5.0
N2041 (B1),1.0,0.0,1.0
N2042 (B1),1.0,0.0,1.0
N2043 (B1),1.0,0.0,1.0
N2044 (B1),1.0,0.0,1.0
N2046 (B1),1.0,0.0,1.0
N2047 (B1),1.0,0.0,1.0
N2048 (B1),1.0,0.0,1.0
N2049 (B1),1.0,0.0,1.0
N2051 (B1),1.0,0.0,1.0
N2052 (B1),1.0,0.0,1.0
N2053 (B1),1.0,0.0,1.0
N2054 (B1),1.0,0.0,1.0
N2056 (B1),1.0,0.0,1.0
N2057 (B1),4.0,0.0,4.0
N2058 (B1),1.0,0.0,1.0
N2062 (B1),1.0,0.0,1.0
N2063 (B1),1.0,0.0,1.0
N2064 (B1),1.0,0.0,1.0
N2065 (B1),2.0,0.0,2.0
N2066 (B1),3.0,0.0,3.0
N2067 (B1),1.0,0.0,1.0
N2069 (B1),1.0,0.0,1.0
N2071 (B1),1.0,0.0,1.0
N2072 (B1),1.0,0.0,1.0
N2073 (B1),4.0,0.0,4.0
N2074 (B1),1.0,0.0,1.0
N2076 (B1),1.0,0.0,1.0
N2077 (B1),1.0,0.0,1.0
N2078 (B1),1.0,0.0,1.0
N2080 (B1),2.0,0.0,2.0
N2082 (B1),1.0,0.0,1.0
N2083 (B1),1.0,0.0,1.0
N2084 (B1),2.0,0.0,2.0
N2085 (B1),1.0,0.0,1.0
N2086 (B1),1.0,0.0,1.0
N2087 (B1),1.0,0.0,1.0
N2088 (B1),1.0,0.0,1.0
N2090 (B1),3.0,0.0,3.0
N2091 (B1),2.0,0.0,2.0
N2093 (B1),1.0,0.0,1.0
N2094 (B1),1.0,0.0,1.0
N2096 (B1),1.0,0.0,1.0
N2098 (B1),1.0,0.0,1.0
N2100 (B1),1.0,0.0,1.0
N2101 (B1),2.0,0.0,2.0
N2103 (B1),1.0,0.0,1.0
N2104 (B1),1.0,0.0,1.0
N2105 (B1),1.0,0.0,1.0
N2108 (B1),1.0,0.0,1.0
N2109 (B1),1.0,0.0,1.0
N2111 (B1),1.0,0.0,1.0
N2114 (B1),1.0,0.0,1.0
N2117 (B1),1.0,0.0,1.0
N2118 (B1),3.0,0.0,3.0
N2120 (B1),2.0,0.0,2.0
N2121 (B1),2.0,0.0,2.0
N2122 (B1),1.0,0.0,1.0
N2124 (B1),2.0,0.0,2.0
N2125 (B1),1.0,0.0,1.0
N2127 (B1),3.0,0.0,3.0
N2128 (B1),1.0,0.0,1.0
N2129 (B1),2.0,0.0,2.0
N2131 (B1),3.0,0.0,3.0
N2133 (B1),1.0,0.0,1.0
N2134 (B1),2.0,0.0,2.0
N2136 (B1),1.0,0.0,1.0
N2138 (B1),1.0,0.0,1.0
N2140 (B1),1.0,0.0,1.0
N2141 (B1),1.0,0.0,1.0
N2143 (B1),1.0,0.0,1.0
N2146 (B1),1.0,0.0,1.0
N2148 (B1),1.0,0.0,1.0
N2149 (B1),1.0,0.0,1.0
N2150 (B1),1.0,0.0,1.0
N2153 (B1),1.0,0.0,1.0
N2154 (B1),1.0,0.0,1.0
N2155 (B1),1.0,0.0,1.0
N2156 (B1),1.0,0.0,1.0
N2158 (B1),1.0,0.0,1.0
N2160 (B1),2.0,0.0,2.0
N2161 (B1),1.0,0.0,1.0
N2163 (B1),1.0,0.0,1.0
N2165 (B1),4.0,0.0,4.0
N2166 (B1),1.0,0.0,1.0
N2167 (B1),1.0,0.0,1.0
N2168 (B1),1.0,0.0,1.0
N2170 (B1),2.0,0.0,2.0
N2171 (B1),1.0,0.0,1.0
N2173 (B1),1.0,0.0,1.0
N2175 (B1),1.0,0.0,1.0
N2176 (B1),1.0,0.0,1.0
N2177 (B1),1.0,0.0,1.0
N2178 (B1),1.0,0.0,1.0
N2179 (B1),2.0,0.0,2.0
N2180 (B1),1.0,0.0,1.0
N2182 (B1),1.0,0.0,1.0
N2183 (B1),1.0,0.0,1.0
N2186 (B1),1.0,0.0,1.0
N2187 (B1),1.0,0.0,1.0
N2188 (B1),1.0,0.0,1.0
N2189 (B1),1.0,0.0,1.0
N2190 (B1),2.0,0.0,2.0
N2191 (B1),1.0,0.0,1.0
N2192 (B1),1.0,0.0,1.0
N2193 (B1),1.0,0.0,1.0
N2194 (B1),1.0,0.0,1.0
N2195 (B1),1.0,0.0,1.0
N2196 (B1),1.0,0.0,1.0
N2199 (B1),1.0,0.0,1.0
N2200 (B1),2.0,0.0,2.0
N2201 (B1),1.0,0.0,1.0
N2203 (B1),2.0,0.0,2.0
N2204 (B1),2.0,0.0,2.0
N2205 (B1),1.0,0.0,1.0
N2207 (B1),1.0,0.0,1.0
N2208 (B1),1.0,0.0,1.0
N2209 (B1),1.0,0.0,1.0
N2210 (B1),1.0,0.0,1.0
N2211 (B1),1.0,0.0,1.0
N2212 (B1),1.0,0.0,1.0
N2213 (B1),1.0,0.0,1.0
N2214 (B1),1.0,0.0,1.0
N2215 (B1),1.0,0.0,1.0
N2216 (B1),1.0,0.0,1.0
N2217 (B1),1.0,0.0,1.0
N2218 (B1),1.0,0.0,1.0
N2219 (B1),1.0,0.0,1.0
N2220 (B1),1.0,0.0,1.0
N2221 (B1),1.0,0.0,1.0
N2222 (B1),1.0,0.0,1.0
N2223 (B1),1.0,0.0,1.0
N2225 (B1),5.0,0.0,5.0
N2226 (B1),2.0,0.0,2.0
N2227 (B1),1.0,0.0,1.0
N2228 (B1),1.0,0.0,1.0
N2229 (B1),1.0,0.0,1.0
N2230 (B1),3.0,0.0,3.0
N2231 (B1),1.0,0.0,1.0
N2233 (B1),1.0,0.0,1.0
N2235 (B1),1.0,0.0,1.0
N2236 (B1),1.0,0.0,1.0
N2237 (B1),1.0,0.0,1.0
N2238 (B1),2.0,0.0,2.0
N2239 (B1),1.0,0.0,1.0
N2240 (B1),1.0,0.0,1.0
N2242 (B1),1.0,0.0,1.0
N2243 (B1),1.0,0.0,1.0
N2244 (B1),2.0,0.0,2.0
N2245 (B1),3.0,0.0,3.0
N2247 (B1),1.0,0.0,1.0
N2248 (B1),1.0,0.0,1.0
N2249 (B1),1.0,0.0,1.0
N2250 (B1),1.0,0.0,1.0
N2251 (B1),1.0,0.0,1.0
N2252 (B1),1.0,0.0,1.0
N2253 (B1),2.0,0.0,2.0
N2254 (B1),1.0,0.0,1.0
N2256 (B1),1.0,0.0,1.0
N2257 (B1),1.0,0.0,1.0
N2258 (B1),1.0,0.0,1.0
N2260 (B1),2.0,0.0,2.0
N2262 (B1),1.0,0.0,1.0
N2263 (B1),2.0,0.0,2.0
N2264 (B1),1.0,0.0,1.0
N2265 (B1),2.0,0.0,2.0
N2266 (B1),2.0,0.0,2.0
N2267 (B1),1.0,0.0,1.0
N2268 (B1),1.0,0.0,1.0
N2269 (B1),1.0,0.0,1.0
N2270 (B1),1.0,0.0,1.0
N2271 (B1),2.0,0.0,2.0
N2272 (B1),1.0,0.0,1.0
N2273 (B1),1.0,0.0,1.0
N2274 (B1),1.0,0.0,1.0
N2275 (B1),1.0,0.0,1.0
N2276 (B1),1.0,0.0,1.0
N2277 (B1),1.0,0.0,1.0
N2278 (B1),1.0,0.0,1.0
N2279 (B1),1.0,0.0,1.0
N2280 (B1),1.0,0.0,1.0
N2281 (B1),1.0,0.0,1.0
N2282 (B1),1.0,0.0,1.0
N2283 (B1),1.0,0.0,1.0
N2284 (B1),3.0,0.0,3.0
N2285 (B1),1.0,0.0,1.0
N2286 (B1),1.0,0.0,1.0
N2287 (B1),1.0,0.0,1.0
N2288 (B1),2.0,0.0,2.0
N2289 (B1),1.0,0.0,1.0
N2293 (B1),1.0,0.0,1.0
N2294 (B1),1.0,0.0,1.0
N2295 (B1),2.0,0.0,2.0
N2296 (B1),1.0,0.0,1.0
N2297 (B1),1.0,0.0,1.0
N2299 (B1),1.0,0.0,1.0
N2300 (B1),1.0,0.0,1.0
N2301 (B1),1.0,0.0,1.0
N2302 (B1),1.0,0.0,1.0
N2303 (B1),2.0,0.0,2.0
N2305 (B1),1.0,0.0,1.0
N2306 (B1),1.0,0.0,1.0
N2307 (B1),1.0,0.0,1.0
N2308 (B1),3.0,0.0,3.0
N2309 (B1),2.0,0.0,2.0
N2310 (B1),1.0,0.0,1.0
N2314 (B1),2.0,0.0,2.0
N2316 (B1),1.0,0.0,1.0
N2317 (B1),1.0,0.0,1.0
N2319 (B1),2.0,0.0,2.0
N2320 (B1),1.0,0.0,1.0
N2321 (B1),2.0,0.0,2.0
N2324 (B1),1.0,0.0,1.0
N2325 (B1),1.0,0.0,1.0
N2326 (B1),1.0,0.0,1.0
N2327 (B1),1.0,0.0,1.0
N2328 (B1),1.0,0.0,1.0
N2329 (B1),1.0,0.0,1.0
N2331 (B1),3.0,0.0,3.0
N2332 (B1),1.0,0.0,1.0
N2333 (B1),1.0,0.0,1.0
N2334 (B1),1.0,0.0,1.0
N2335 (B1),2.0,0.0,2.0
N2337 (B1),1.0,0.0,1.0
N2340 (B1),1.0,0.0,1.0
N2341 (B1),1.0,0.0,1.0
N2342 (B1),1.0,0.0,1.0
N2343 (B1),2.0,0.0,2.0
N2344 (B1),1.0,0.0,1.0
N2349 (B1),1.0,0.0,1.0
N2350 (B1),1.0,0.0,1.0
N2352 (B1),1.0,0.0,1.0
N2353 (B1),1.0,0.0,1.0
N2354 (B1),1.0,0.0,1.0
N2355 (B1),2.0,0.0,2.0
N2356 (B1),3.0,0.0,3.0
N2357 (B1),2.0,0.0,2.0
N2359 (B1),1.0,0.0,1.0
N2360 (B1),1.0,0.0,1.0
N2361 (B1),1.0,0.0,1.0
N2362 (B1),1.0,0.0,1.0
N2364 (B1),2.0,0.0,2.0
N2366 (B1),1.0,0.0,1.0
N2370 (B1),1.0,0.0,1.0
N2371 (B1),1.0,0.0,1.0
N2372 (B1),2.0,0.0,2.0
N2373 (B1),1.0,0.0,1.0
N2374 (B1),1.0,0.0,1.0
N2376 (B1),1.0,0.0,1.0
N2380 (B1),3.0,0.0,3.0
N2381 (B1),1.0,0.0,1.0
N2382 (B1),1.0,0.0,1.0
N2383 (B1),1.0,0.0,1.0
N2384 (B1),2.0,0.0,2.0
N2385 (B1),1.0,0.0,1.0
N2388 (B1),1.0,0.0,1.0
N2390 (B1),5.0,0.0,5.0
N2392 (B1),2.0,0.0,2.0
N2394 (B1),3.0,0.0,3.0
N2395 (B1),1.0,0.0,1.0
N2396 (B1),1.0,0.0,1.0
